,locus_tag,Hydra_tpm,Hydra.1_tpm,Hydra.2_tpm,Hydra.3_tpm,Hydra.4_tpm,Liquid_tpm,Liquid.1_tpm,Liquid.2_tpm,Liquid.3_tpm,Liquid.4_tpm
2223,AEP_RS11835,20.934674848646868,20.75113457873978,32.74476611329368,36.78567047248366,40.34365123889187,16.990534562897512,18.59898345024204,18.331975830679937,22.58785914769969,24.83723901635563
2224,AEP_RS11840,73.34256834730024,81.42349948991229,160.6052814128214,71.59720443435026,67.8432012670345,40.77735974953727,40.42391823075485,45.35019815727972,66.43530856202517,74.56727365426893
2225,AEP_RS11845,127.30754299103333,107.26269120995826,99.56342168765312,136.7057470941336,104.26824106169694,25.65899611055668,15.488734378663036,17.44245831478506,16.152116422756013,15.615973255589461
2226,AEP_RS11850,107.81357547053136,170.98934892881582,56.21184849448749,147.34704672589285,186.99282349226382,100.58283567317967,83.27783688492931,67.11436117466788,85.52138449636969,80.21586261977228
2227,AEP_RS11855,219.6865768170296,90.89134826780906,129.4802268754529,111.89144506949623,84.6725225115702,282.75663084665484,263.76601819637756,268.7319803338844,287.0570959625227,314.22741311770966
2228,AEP_RS11860,207.83339849740986,87.55478710210448,67.7251186680572,121.73249987681338,120.15603115968761,165.59497425405442,175.53067168119614,215.57688387920064,220.70034708740567,240.3080221758076
2229,AEP_RS11865,376.8241472756436,273.91497643936515,261.95812890634943,335.1583309715178,346.9554006544701,524.7309278959976,500.3955802154292,511.3000061618214,522.8241231973493,589.1898258862939
2230,AEP_RS11870,409.5711246925213,358.21790976707223,351.7165939319887,479.7892662742561,269.28823743144136,521.7042356646144,550.1071427846027,554.2662058893208,435.749614524063,465.1865999547355
2231,AEP_RS11875,126.22077128257328,72.28818003494652,51.18477261286666,112.26441655306122,78.37820243939514,80.99945824971131,65.15605975880351,76.02482582200678,76.85635393152202,81.164140670518
2232,AEP_RS11880,11203.720007659342,5217.819307518503,7881.248861082782,4704.689209156638,3924.064749574197,625.7581815314915,377.88092897145526,485.7208637866753,250.27874411973838,259.26553535507344
2233,AEP_RS11885,600.9737368163812,229.45667469157215,499.0161517962243,299.8546351804345,534.0354184897342,37.509914478157626,33.12613849573745,35.33577849035761,52.873158420509654,58.14146429605395
2234,AEP_RS11890,0.0,102.59360935728948,112.42369698897498,109.4578061392347,108.04029801775245,89.18732365471539,70.77090900111209,91.71225622720164,94.34939837986592,97.99343217334345
2235,AEP_RS11895,274.68426871472957,351.23608299072043,214.82235093434707,217.19946833116146,206.44642933328493,41.66109131929131,36.60564258678212,44.17975196942754,38.18912587605852,47.6683005273634
2236,AEP_RS11900,1372.1727787158536,971.5303916409988,579.1523784280529,969.5563247764378,768.1186688907808,2809.589210860389,2381.5852919339754,3646.3815310093582,2288.372790759817,3320.3191620010575
2237,AEP_RS11905,26.95339386763284,5.343417154025494,56.21184849448749,31.57436715554847,36.359715679051305,14.60776731958751,17.235156717943244,19.106720047333674,22.184982806181928,21.029563984102467
2238,AEP_RS11910,63.41975027678316,50.290984979063474,66.13158646410292,18.573157150322633,24.443506338858022,12.8250810531936,8.433652948915487,14.922697812549288,13.929004748776217,12.880448528771067
2239,AEP_RS11915,57.500573584283394,51.29680467864474,44.969478795589986,61.74542910418368,38.78369672432139,18.682438071087706,18.058783676145843,15.071295140978044,21.947423404803118,20.81276435540038
2240,AEP_RS11920,61.6077574117322,85.49467446440791,128.4842251302571,168.39662482959184,106.85304199557935,177.57729369880937,34.16526641432998,168.45108286628871,705.9783721712607,861.4997817110371
2241,AEP_RS11925,139.5644989909791,66.4036306519673,87.31937630211647,65.3967475066376,112.96222346889725,48.393859242272875,27.79975445641274,54.20611447439148,187.25007873165538,214.9754247065357
2242,AEP_RS11930,79.12922970314229,52.29032077333817,55.00853675301527,41.197951028646315,60.99663967127872,19.131203476046263,22.090255261340484,21.05456160228376,28.234346136054445,34.58186126330542
2243,AEP_RS11935,26.78598148336183,15.930684682808925,97.75973651215216,47.06737961075548,30.97189623060271,5.055684125316897,5.608317911846536,6.382536056314814,4.683599498231694,7.648583174086061
2244,AEP_RS11940,48.592034014887375,19.266405513106005,25.334917631318305,23.717834483041106,32.77495497829977,12.184910810200387,11.273850486821159,9.407498567511906,10.361518642601204,12.311776097560788
2245,AEP_RS11945,67.3834846690821,46.75490009772307,17.566202654527338,55.91294183795042,61.681660526962034,7.449234578396615,3.8130877694564704,6.121375645416776,5.531877189365312,5.6232403694603885
2246,AEP_RS11950,53.73885381708728,63.92125193600591,84.05510055250464,41.96800618806027,103.5612729621399,12.968381024255244,15.204835965433901,14.725564496282715,12.031950386385043,15.560945312448881
2247,AEP_RS11955,28.09474279362381,83.54528449290675,43.94411608689575,115.18987366193579,81.21295265679211,24.92271125490095,21.144627422549494,16.568606221759254,21.566809161635728,23.275947107559595
2248,AEP_RS11960,80.98672335814561,160.5533792758834,63.33729407829576,94.87133793216442,70.23204638207092,75.44599793771027,62.3269783011251,75.01877062810775,65.2775674483876,76.86717351916258
2249,AEP_RS11965,113.11588246088535,50.45587345440467,88.46454845034097,99.38161465352961,65.39639728691193,31.262361509336614,27.044168730781106,35.37599083016457,42.692854026744044,50.49654302621731
2250,AEP_RS11970,467.2732842063662,111.93433677055663,131.9646104610993,155.85240672716174,202.61073425798338,388.1624170291838,336.47443930784823,314.7714063150094,479.84473507077405,657.7397313219082
2251,AEP_RS11975,308.038787058661,99.92884028307417,175.20576154125968,125.7507263337861,118.72560221731037,60.707604445038996,54.82923088756108,48.04308958753332,101.27375234313853,85.70624282716281
2252,AEP_RS11980,39.56461485157114,74.51370710200689,103.14100641190365,57.93461863403389,202.05136891111076,13.81500474060218,10.410779084314179,14.848179637431457,14.510879089844712,22.833575573394146
2253,AEP_RS11985,258.2361089114524,102.3888316939017,179.51887742750495,100.83630229316877,291.9559719196136,15.364839619176662,11.593004571728734,18.152008981716893,16.44606711496303,23.47148076008226
2254,AEP_RS11990,49.4274271498138,48.99408278762631,64.42618738623209,48.251181899596524,80.96473732871023,30.386255075257086,22.375941982369206,22.2300621869727,30.03801285573573,51.38586041901622
2255,AEP_RS11995,59.89643081696187,83.11982239595213,109.30081651705899,105.2478905184949,121.19905226350434,31.815701071959523,24.064820589458613,29.43612332222275,36.91111128950246,41.191929453396575
2256,AEP_RS12000,110.29521787266636,52.47754954337058,103.5103092481611,68.90910478960281,76.51880245207727,192.17547539881048,196.97767775598354,121.15555208075236,126.81332816445986,115.41946473306005
2257,AEP_RS12005,39.56461485157114,78.43548116000726,68.7606709412691,48.922566846517505,83.87037954800824,47.187931250396645,48.28511876380841,51.14372986226391,49.044521574979036,48.90257068215889
2258,AEP_RS12010,87.89896598871346,71.88087279810092,108.84332447340252,81.51683749712726,99.5177659350194,40.676037960097396,29.471039636746873,32.92209665277341,87.67098713387176,80.59974986040402
2259,AEP_RS12015,60.74004251860922,24.083006891382507,47.50297055872182,65.22404482836303,99.49539904126715,48.23193862370986,33.16849304811713,101.13060960075298,209.82075251267437,250.26616293553624
2260,AEP_RS12020,40.398529450316204,8.008868802286456,31.594481589407483,11.831144601610667,27.248498869546644,13.125834710366071,12.687670030079047,14.8001594289464,25.75698820418981,39.07470591314435
2261,AEP_RS12025,38.504848382332625,41.98399192448602,70.26481061810935,41.347385560837274,33.39157562361854,22.52939238344342,17.10442228013331,18.464477356666993,19.62328234891739,22.68653257489699
2262,AEP_RS12030,50.29204686672017,74.7766832050215,52.442540869492696,58.91427107740823,62.99725831938919,49.6311941305162,43.68486792669431,71.30204565768835,58.12419247880168,57.64468261699814
2263,AEP_RS12035,411.75033848042125,38.66593317485785,22.597728037984922,38.07963878056097,50.11532957916619,23.13928191627452,16.800579679695645,25.30242560214451,43.06799067953561,98.92163962889208
2264,AEP_RS12040,76.7356409042928,36.510181265939316,64.01349294745906,44.945718370887505,41.4060819120869,15.80755897688052,11.984765544426885,12.70772014272858,17.86808859871345,36.601332333192246
2265,AEP_RS12045,64.60738604975661,25.616381861994874,33.68500284313857,18.92096908197661,6.225312475814027,9.319879125396916,9.688384804491646,11.930800545718066,12.261130393744757,13.251572810554547
2266,AEP_RS12050,114.23955016745043,45.295191769222725,119.12444714063571,39.03233025851466,44.03068691502901,16.32550714903655,12.282688020288921,7.315612105607194,12.910726705996137,19.411463444054434
2267,AEP_RS12055,25.593727114666205,55.812547128100114,53.37623595915726,49.96932487524981,29.593325181762825,6.8319244826982635,8.97942567905239,10.214898581523428,8.18621465457736,8.337457531095106
2268,AEP_RS12060,19.166857861427793,34.19786978576316,49.96608755065554,41.16361940278911,29.54948321853058,5.064672008206348,4.989213508124377,7.193118135466795,6.621010412622169,7.245925368176427
2269,AEP_RS12065,39.65556798916096,47.169475566569886,10.33781121737701,42.583054554609426,26.74737705125613,4.758154208976408,6.283267386543443,7.204929495295148,9.555225755125226,9.648829452120482
2270,AEP_RS12070,431.25430188212545,423.91109421935585,309.16516671968117,249.08667422710462,315.1175358851113,14.29284032928131,13.320386607967936,14.878622333778045,15.78620538194638,22.908494099520553
2271,AEP_RS12075,81.56109728267147,32.33841114492971,42.524329830345145,43.79108447105226,51.082883223523616,26.8297865827692,19.49993253637881,21.742116620205277,28.870179366831636,32.801835075493116
2272,AEP_RS12080,183.07965645939288,68.55705027806293,286.3622470473891,111.20531828369273,98.0046244718364,64.99654284693963,72.4055005883206,68.46549438239116,64.63119441042345,69.13044764274103
2273,AEP_RS12085,75.65864945300444,44.99719708653047,118.34073367260523,14.771633756981739,116.64269691525229,32.43620499348051,43.669889401775144,38.75990975251531,35.170084550478386,38.035022579313555
2274,AEP_RS12090,56.00705219248382,33.30961342769139,58.40192051375323,21.869691536310626,32.3797096956301,4.077376417950381,1.58465985224165,3.6699582323810174,3.3439446528394794,4.279680982171073
2275,AEP_RS12095,1452.6460694976859,443.97234458710074,662.7081085665893,732.6730343462943,565.7170800389736,26.275366057611887,21.749317466766453,18.56870095120501,24.522260787489518,35.29650095360299
2276,AEP_RS12100,0.0,54.836234350349095,13.110635217373174,24.547612948920097,33.92160063351725,28.883727731693853,19.35225419553884,16.627157705889513,18.338075486854407,19.31602522780113
2277,AEP_RS12105,0.0,24.083006891382507,0.0,71.15350344912332,117.05341063678488,32.10003385482897,31.621775755717884,18.81499713502381,23.31341694585271,27.84806498257797
2278,AEP_RS12110,133.72226414949625,114.87656517181425,69.72012216370541,73.97267757372252,73.01471144113661,10.57643893502987,4.792470002748391,15.931601628940854,11.50075021428772,15.5961283283362
2279,AEP_RS12115,20.08948611252137,33.1889264225186,62.84554490066923,39.222816342296234,30.97189623060271,12.35031407755985,6.176728511020172,10.331730241159605,16.364039710285123,16.158978536801534
2280,AEP_RS12120,26.95339386763284,37.40392007817846,14.052962123621873,26.311972629623728,31.165470582043973,38.154616133250954,27.301708429308327,31.309331170000554,73.79667855735127,90.62224479747248
2281,AEP_RS12125,85.39689146180702,59.25373477731241,0.0,33.34586630288947,41.142535421840236,9.440614119156107,10.631341741375664,13.735091206336879,13.83929569194953,15.626745514368272
2282,AEP_RS12130,38.504848382332625,61.067624617434205,140.5296212362187,82.69477112167455,89.04420166298277,36.753017989580506,28.54368558850272,29.130293469524325,36.12654491014081,41.191929453396575
2283,AEP_RS12135,262.9599401720277,145.9665173782574,274.2041389974999,215.6298244769164,238.17514103350678,44.10159579072166,33.18316380834313,38.2212723226023,37.34411360777748,42.40812249245707
2284,AEP_RS12140,0.0,69.6623273413694,49.96608755065554,24.947648122902496,67.71756570913259,45.39255354293785,42.66139086657076,28.54411958518569,39.50808682428866,35.84420527874509
2285,AEP_RS12145,34.63889974956831,54.93633700524203,162.54028480333733,108.20666655716745,53.40268051541672,52.39637933250114,43.31912723790548,38.58614719828717,52.14673528905904,60.32079629108677
2286,AEP_RS12150,75.43807030008024,44.866009923012896,34.96169391299512,39.27618071827215,48.45942947645321,44.546030797471495,37.945596461840864,34.80218895196693,41.53770704819652,44.56507042086054
2287,AEP_RS12155,60.74004251860922,32.11067585517668,21.11243135943192,51.3886413799224,31.214242836475968,56.993937660614705,48.692951797753985,57.28925409702762,65.88198936920598,67.58448519163659
2288,AEP_RS12160,83.73869939458746,16.600907662991826,58.21291753474432,49.04756062997821,75.30814897926483,101.07768734428065,63.181260128210766,70.6674805264306,73.4477422615584,103.61478694732766
2289,AEP_RS12165,32.79500394540878,19.50448847096758,51.29598341702279,0.0,63.199940343815406,15.209343269774633,14.289655154282498,14.26120651518403,20.00009482477757,21.366716258395822
2290,AEP_RS12170,107.14392593344732,58.41251050363273,69.82838322296583,10.459417691278995,72.26775787140632,34.95644452361969,25.46479484297886,28.083158647785183,31.757089280692956,39.858813724110455
2291,AEP_RS12175,18.508768321121266,22.015795999418348,19.300205491669526,18.06830738514934,24.968045101494457,11.927508857024456,8.48371115745165,7.607681657682539,8.761709058190998,10.942333191143977
2292,AEP_RS12180,0.0,34.75393270910891,18.280275933166664,20.536173759706326,33.78370794801515,10.588164477086446,7.73777810777508,11.487267637940583,11.812552452510195,11.985670529871491
2293,AEP_RS12185,24.8561557280764,24.638234715967698,25.9190079513487,24.264643347203435,33.530573536877284,6.903121436815982,6.188850235613499,6.070766643765719,5.618212485894573,6.097880046490984
2294,AEP_RS12190,0.0,24.78106506214722,32.58657883738405,36.60796191947649,18.06693946785158,7.330741981709501,6.012521004592232,9.30786508212577,8.66275516949358,8.420623259733246
2295,AEP_RS12195,30.157643488260522,83.70107989522452,15.723593984472027,70.65592650192664,75.55265595647023,11.872019085884014,13.140487082434607,13.832919491282299,16.20527024068363,16.61625126276137
2296,AEP_RS12200,99.13891997290241,78.61579261094981,196.41841313016317,112.26441655306124,87.88423888269871,39.50871865655692,44.88048133245317,52.914892031020095,42.02608141855963,44.894966789618444
2297,AEP_RS12205,123.2155148234644,58.62491963273685,51.39369005210284,67.35864993183674,23.745120443462074,23.389039244894626,24.96156199251047,29.359665859048143,28.691045121362734,34.588832190641575
2298,AEP_RS12210,121.48008503721844,96.33202756553003,63.33729407829576,23.717834483041106,46.821364254713956,57.97659175821152,52.24467298770781,40.524609213897435,44.554530163185184,70.35300627177593
2299,AEP_RS12215,58.277608362449385,40.436670354787516,15.192391484996618,28.44537581580943,22.461600419491152,18.77776732220742,12.69655170802803,17.878647875315636,14.663649187113664,17.812726250117443
2300,AEP_RS12220,144.55451459736048,162.39211909440607,175.85829696599436,103.4839593924866,111.4296154888723,115.63112183825348,61.622906701026125,57.40716788082038,45.003143400504506,59.1051501712953
2301,AEP_RS12225,0.0,91.80636184097493,90.54257475622146,56.50893450657444,66.93255427016155,35.274424273016415,22.60214173143594,30.5173036907388,17.157353604669677,25.259339290390837
2302,AEP_RS12230,0.0,0.0,0.0,0.0,46.17106752895403,44.89728374621699,44.06234755816366,34.252943502222834,39.84867377967046,43.841702693088756
2303,AEP_RS12235,0.0,60.34918197487616,105.81053834256468,99.05683813505404,117.32883042651848,267.3088893646964,194.08168147972322,142.0489715827476,79.19247748430439,90.1886455400683
2304,AEP_RS12245,410.7183827448814,67.85291624159358,107.0701876085476,120.28330344970847,65.95866789850577,55.92549630052929,49.19488474625745,67.69034073058322,56.05088179997604,91.1246693338297
2305,AEP_RS12250,77.00969676466525,61.067624617434205,40.15132035320534,45.10623879364068,44.522100831491386,3.5299508803551904,3.0504702155651757,4.128703011428645,3.284231355467346,4.335992574041745
2306,AEP_RS12255,44.00554100838015,47.98170505655546,0.0,25.774993596366098,29.681400554327592,3.856248860892225,3.7352696517124606,4.849587664217774,3.002725810713002,3.4510961303597565
2307,AEP_RS12260,18.351246888601082,54.57106880706887,86.11176790644892,50.16069675775076,49.51110220126135,4.007974266155481,2.8038364534556512,5.793848954099394,4.460964462405008,5.8305261846689005
2308,AEP_RS12265,54.5891521369779,119.04321760866924,142.30847720123413,95.92212806748904,136.75987090854738,15.749415990385927,10.811793169091764,11.056329864641548,9.777863478555947,10.099020678780775
2309,AEP_RS12270,57.119775083725216,90.59038353844545,29.781111785158927,44.60837743830247,66.04603037254353,13.091208562906667,10.343316227611723,6.124698507019977,7.795155747016535,9.878022817684505
2310,AEP_RS12275,0.0,100.58196995812695,88.1754486188039,49.52841906752702,65.18268357028805,11.628073488228862,14.35515395560083,10.578114905098227,12.982373358082686,10.88249116622242
2311,AEP_RS12280,97.18406802977475,86.69882480897704,12.667458815659153,113.84560551859731,65.54990995659954,11.398787532122943,6.3243551511435765,9.98642155628187,10.775979388305254,13.288901184668786
2312,AEP_RS12285,251.21609818376234,149.40816896692644,130.97906445317471,196.19024251991283,233.99317718557288,21.336950381313155,13.268064626924263,12.221317220453294,16.427533925599775,17.34397029616698
2313,AEP_RS12290,582.7760836244938,398.5900363543341,577.3108764298715,386.85711109500824,516.6168096482965,19.799152155632928,20.941065804150128,31.41781811099155,25.847788397624086,30.35194801829222
2314,AEP_RS12295,152.65639004677007,348.03141817369584,397.9599893415043,402.3636168494672,514.8278326237352,15.02388256001251,14.2535245470656,23.18893962761103,18.228937222558578,20.567186014923674
2315,AEP_RS12300,361.8917218591263,263.0605368135628,566.049383440993,400.3835835109177,499.8098778658801,26.183494148319536,26.62228551765972,20.479906779301064,21.349800475821294,29.351334347359504
2316,AEP_RS12305,0.0,91.19431942870177,359.7558303647199,235.75527476142858,232.70218034592833,12.558319367287172,13.015339586411418,10.960941920711308,14.958579080368605,17.11271735888475
2317,AEP_RS12310,150.00149630682625,223.02958555932497,234.6233676291652,278.22051058802134,289.07103148562527,159.3551636299886,204.56718523859686,261.81162903003366,184.23681148166037,187.6165134646237
2318,AEP_RS12315,441.05553601581005,573.2029310681893,587.6693251696419,631.4873431109695,802.7469695374962,59.99028822336253,39.10148185406272,47.87627330424327,65.62491381197479,77.45659461810935
2319,AEP_RS12320,58.08138745887211,51.81495422085327,151.412386517138,51.02928025139146,27.98246516906305,13.468206329800433,11.667791800949631,10.725669177463717,12.508829997658792,12.964179817336936
2320,AEP_RS12325,995.2022351125971,843.9858889435138,864.7976691459613,971.5189894014912,415.5396077605863,53.66803148413321,40.98580494759365,31.61810169435953,36.5476002121238,44.916435895201666
2321,AEP_RS12330,88.0110820167603,81.42349948991229,76.47870543467684,57.27776354748021,67.8432012670345,27.764991798424017,27.890013399453043,17.126471751111417,28.901235928112648,25.720989963023143
2322,AEP_RS12335,259.01159272199726,97.56149037980482,81.02608791998196,75.85433550882516,54.90613435875615,188.353839025545,137.77499111741815,178.362174272836,123.71591027922639,180.00228631697624
2323,AEP_RS12340,60.52691956240357,77.99514161665283,142.0088804071263,70.90384203351236,75.81775299491399,43.41147435605443,27.400714918760883,45.971055752983276,39.62281085136464,51.84934278012024
2324,AEP_RS12345,58.47515957723735,69.55498939477252,45.73167335144744,57.083601637149776,50.709918235190194,25.46351007930795,14.55953241869752,25.42845636266712,26.808234250730067,34.570354353037914
2325,AEP_RS12350,118.80283798405661,47.10450383713934,74.32971701750412,41.751229296593024,59.52633499600685,42.988635320118824,30.3870531666217,46.70855932121295,41.34331570783357,75.0138660192346
2326,AEP_RS12355,80.60828072563092,47.94093895200443,105.06887569063082,39.3450058013065,124.27352755456786,41.187288336810646,24.63183426400292,21.8482560189412,26.81406086108667,33.22910196929188
2327,AEP_RS12360,0.0,73.80835205560396,32.35214301841007,54.516892930443404,47.831897296182596,7.947244470372246,7.724931768913251,7.577539659664404,5.160259913914161,7.112275589075668
2328,AEP_RS12365,0.0,65.76513420339069,72.0664724288301,48.57594947007456,15.982292606176394,13.640624668883856,12.514749602318672,12.844853813333561,14.265353631183807,16.788073812315474
2329,AEP_RS12370,41.46675979635822,32.88256710169535,0.0,16.191983156691524,39.955731515440995,24.486039364635776,27.688883495130064,20.502362817436264,23.520149168769994,34.68794059233396
2330,AEP_RS12375,232.41249802030714,138.22492278676728,134.63915807062872,110.91993252248564,114.46001171848486,67.19216117449614,38.87066238756105,51.99473759169753,74.99847124078006,104.27153399611765
2331,AEP_RS12380,60.10512918217776,65.53598739431965,109.68165559899998,29.337391085294747,63.70642070197142,7.53596400282428,6.802442292549522,5.907737642369443,7.1772470597530305,9.789976264735369
2332,AEP_RS12385,29.040693729436054,46.05773708520291,0.0,28.349600139661927,44.77194427050088,7.830352517325832,4.765717777852665,7.438770558563545,9.41258494873335,10.978674800267315
2333,AEP_RS12390,31.826885747758332,25.238280284696057,0.0,43.49728316631524,18.400277834417107,16.73412789818914,12.06680469035376,19.5279696350311,23.888844457185364,26.879953964539236
2334,AEP_RS12395,121.48008503721844,24.083006891382507,84.44972543772768,39.529724138401846,70.23204638207092,46.73066153015918,36.89207171500419,34.735379326197794,36.78339118123427,35.82791986062663
2335,AEP_RS12400,26.295994017202773,36.49162934456435,68.55103474937498,38.50532579944935,38.00667144151704,14.109674537545999,13.31790655088211,12.296597857886399,11.719098714752993,15.17597400914611
2336,AEP_RS12405,378.2932472650223,364.9772652574139,473.36293469042096,270.81328554466523,354.78820311722575,20.876131935007372,22.833929098967403,24.187385543236296,21.940970178280093,24.342414450760675
2337,AEP_RS12410,0.0,31.664694246077,55.517875056283934,41.579413538170826,10.260237228656452,35.02777692750423,13.858926411456602,48.207846410535836,34.05869553817988,29.977232610658984
2338,AEP_RS12415,0.0,10.198171904303129,17.880508467431405,20.08707254428531,16.52244961274697,5.039602426309925,3.4931825927744367,9.806011658688048,4.9727049708229245,5.310082357076968
2339,AEP_RS12420,93.7509351917664,88.28254428389947,158.8595718322472,64.06393335908385,90.33469733925787,60.98418976163506,41.115033340226276,43.14195465565294,39.28226286474204,51.08930380718751
2340,AEP_RS12430,403.04140362815457,255.68500774402364,252.16530165751396,220.3320324873164,372.82058266370365,34.34085254467589,21.4388187112618,86.91284262479905,34.37700110395727,29.825145182193687
2341,AEP_RS12435,61.6077574117322,109.92172431138161,96.36316884769283,72.16998206982507,71.23536133038623,52.16021536148376,31.376265074384676,36.699582323810176,38.097083723421214,38.40450565579831
2342,AEP_RS12440,90.31503704337706,62.66625353412098,35.31634460386648,39.674597472940484,30.45840056883879,5.661836829347038,4.599661895721313,8.070065223036794,6.25895399680688,6.447235031559454
2343,AEP_RS12445,28.09474279362381,55.69685632860449,0.0,27.426160395698997,48.727771594075264,25.452981707132885,22.734449033267502,18.24220280981574,22.884780832624582,29.603389039711715
2344,AEP_RS12450,37.664131168744575,52.26748657212709,19.637326984973793,51.47495082127261,7.258333760010242,24.982585834972053,23.44466191875419,21.76333309857389,29.555213874878195,30.598096068346983
2345,AEP_RS12455,177.83682551840226,88.13883965402876,139.08086225440204,86.80238393277929,42.839134820679,43.755121888696245,39.75045724200395,30.986554560000553,31.664053233330538,39.158036029490404
2346,AEP_RS12460,36.3927680913186,79.36214507244615,66.41062269390926,74.60609960804702,80.65325720247667,51.762099283044094,45.82140914519843,36.8544328821385,40.9739041006154,64.18000822674449
2347,AEP_RS12465,193.09894114125018,108.46339297723391,151.0169064031007,81.68492995465276,68.22292067711118,81.74362108889244,102.71434039276174,146.8531047912464,130.11438373063467,127.62055755239285
2348,AEP_RS12470,63.653771495516665,88.33398099643622,0.0,49.71118076150313,55.200833503251324,48.48606288449673,37.64122657140203,45.5020651690045,55.65014901957954,54.65590639456311
2349,AEP_RS12475,93.244173379919,64.69867256766004,48.61565275198917,54.615121566354105,44.9232008389823,69.51702312422226,49.59899680227054,53.04577466695589,55.07567220109132,60.188264487238925
2350,AEP_RS12480,28.559887541862608,28.309494855764203,0.0,0.0,38.526851050650386,25.10431759710337,24.080533092408544,24.668924542163797,28.988235434217742,26.992271652975102
2351,AEP_RS12485,55.58594653690124,86.32115359456867,96.60468054906549,66.92454477652952,42.848337642337576,9.267487140994431,7.968575256986583,7.450291148442667,8.376024629883638,10.58149852655515
2352,AEP_RS12490,69.55714546485893,55.15785449316638,36.265708706120954,88.27242430583443,73.7247691188137,51.20103326268516,47.429891738787575,71.6825712808615,76.53318487708421,116.93192877093225
2353,AEP_RS12495,33.430566037374064,33.137470722638724,104.5801832455581,45.68900673671096,64.42474538923818,37.67856370604391,26.295526199290514,23.299967382325995,30.510254700713702,35.494636885178934
2354,AEP_RS12500,0.0,10.720335356038609,84.58209177853917,36.95223742342141,52.10527996997948,46.94971364526261,48.195516885418456,40.91025540547618,47.968309502800814,49.80274856203434
2355,AEP_RS12505,4810.9776390870275,2182.4771169808655,4022.3955907613154,1294.707718539073,3057.035104329138,32.605351791114096,26.979033062284977,29.691621880067533,34.38045607894259,40.788834666362554
2356,AEP_RS12510,66.09261331526827,72.0644765600373,120.60779753606509,51.61582370255689,57.31580796697742,51.32391056873429,49.555531471250376,43.50517536776578,55.527418105005,57.8132343205566
2357,AEP_RS12515,125.60804909188117,58.1031768204714,87.31937630211648,49.04756062997821,56.481111734448625,36.690523142469715,28.194637332214054,42.40048831585836,36.247710727138625,45.464776504515385
2358,AEP_RS12520,77.00969676466525,106.86834308050987,160.60528141282137,52.62394525924745,155.82735291021984,50.35371108741963,37.91298696488147,48.626946579048486,43.84448859548907,51.2576265002792
2359,AEP_RS12525,88.65727204625192,52.727993061749366,66.03447693919233,66.76518165049896,82.98588348816408,53.342293064944144,60.13144225219813,48.3615347685569,51.15105939593077,53.3817353021527
2360,AEP_RS12530,74.67606958997844,66.61922685538279,155.73845470334194,43.73938307262125,79.15040147820692,33.021715187351234,22.396525911681987,23.799123082713265,22.452199811922224,26.428907117968734
2361,AEP_RS12535,34.22653189540678,6.785291624159358,53.5350938042738,20.047217241618075,32.97933394925288,6.644613421845064,6.585142052648634,4.893277643174691,8.0281210911424,8.67198514808349
2362,AEP_RS12540,0.0,18.82451547840174,24.75384153885687,15.44923163574237,24.398655868511486,6.528789885134004,4.477754444866314,6.599190949969536,5.939336557703883,5.2191029882043765
2363,AEP_RS12545,128.09533719271053,42.32409626950887,44.52423643127722,41.682332878611845,57.59954959057632,27.63106571460324,21.987547692390578,45.02057673188199,34.598239229873826,42.24372963224829
2364,AEP_RS12550,0.0,73.98577597881453,64.85982518594709,64.7679326267661,71.92031672779379,27.05763253991716,12.201880862260703,20.502362817436264,27.410700159092848,25.18211071847321
2365,AEP_RS12555,55.645716371887154,55.15785449316638,174.07540178938058,10.864298376102697,21.44720556183671,22.6559883448072,7.872181201458518,22.209166593376736,42.00425960695785,38.492424399235105
2366,AEP_RS12560,169.95243423926127,307.44390324639295,332.28678912997526,194.94190559090683,163.75945133422118,14.434849847456519,9.016168124823182,10.630223845517433,41.13216649330138,34.34618748304988
2367,AEP_RS12565,65.84035143238556,39.15786616690438,42.90980801105915,41.777788602761326,66.61321956467414,35.283658103595215,21.423149605495894,33.53389316152732,89.92275592206319,108.8963020503614
2368,AEP_RS12570,0.0,0.0,0.0,30.070825862427114,29.681400554327592,12.666294335392154,16.55969545592524,11.009874697143054,12.480079150775914,16.1051152750122
2369,AEP_RS12575,34.45440494397806,22.768222227538722,29.9397328865446,17.93838879676078,22.1326022775279,9.78554253603281,7.928785433799232,8.48341876353322,10.530531430047096,10.438714479184387
2370,AEP_RS12580,0.0,33.971393826917044,89.3433353554768,44.60837743830247,44.03068691502901,17.24959245935937,14.868517077191852,12.249397014039953,17.782699047881472,16.310223722223252
2371,AEP_RS12585,0.0,0.0,0.0,0.0,0.0,35.063113902967025,44.30221359220809,44.265342372103355,33.95389955190856,30.95231622085184
2372,AEP_RS12590,0.0,46.213337548328596,91.15434890997972,22.756300652647546,56.15400104872788,6.442581256991667,8.244514096122098,12.150537390991207,13.420967052612506,18.515860181043127
2373,AEP_RS12595,35.348713269026675,14.015520404001295,0.0,6.901501017606223,13.62424943477332,20.01553633219722,18.402836710294835,17.05628129311506,18.843950400222475,19.476425660449806
2374,AEP_RS12600,17.674356634513337,35.03880101000324,64.50539991170695,41.40900610563733,61.309122456479955,16.441333415733432,14.50223545104756,14.002996370273474,17.71331337620913,16.84639737783432
